lat,lon,ta_avg,td_avg,hm_avg,geometry,ASR,DSR,RSR,Tnwb,Tg,WBGT
37.63352,127.092338,13.5,6.7,67.0,POINT (127.092338 37.63352),293.25577,339.91736,212.9423,9.907582330259721,13.868736952543259,11.059055021690456
37.63814,127.092417,13.1,7.0,70.0,POINT (127.092417 37.63814),287.53845,335.10382,216.69803,9.852233512577538,13.4661168217659,10.899786823157458
37.64276,127.092496,12.6,6.3,68.0,POINT (127.092496 37.64276),287.53845,335.10382,216.69803,9.180423554561534,12.9661168217659,10.279519852546253
37.647381,127.092575,12.4,5.9,66.0,POINT (127.092575 37.647381),289.41345,336.42303,216.68082,8.791040504476305,12.76683675646782,9.947095704426978
37.652001,127.092655,12.4,5.8,66.0,POINT (127.092655 37.652001),289.41345,336.42303,216.68082,8.791040504476305,12.76683675646782,9.947095704426978
37.656622,127.092734,12.5,5.5,65.0,POINT (127.092734 37.656622),286.39227,332.67697,219.28079,8.78062076481379,12.864788681268692,9.969392271623391
37.661242,127.092813,12.2,5.2,65.0,POINT (127.092813 37.661242),289.5904,335.10773,217.97119,8.505897905139257,12.56611896753311,9.687352327104103
37.665863,127.092893,12.1,5.2,66.0,POINT (127.092893 37.665863),289.5904,335.10773,217.97119,8.515337809695177,12.466118967533111,9.663960260293248
37.670483,127.092972,12.2,5.1,65.0,POINT (127.092972 37.670483),289.5904,335.10773,217.97119,8.505897905139257,12.56611896753311,9.687352327104103
37.675104,127.093052,12.4,5.4,65.0,POINT (127.093052 37.675104),289.5904,335.10773,217.97119,8.689046521429875,12.766118967533112,9.875556358507534
37.679724,127.093131,12.4,5.9,66.0,POINT (127.093131 37.679724),289.5904,335.10773,217.97119,8.791040504476305,12.766118967533112,9.946952146640037
37.684345,127.09321,12.3,5.9,67.0,POINT (127.09321 37.684345),289.5904,335.10773,217.97119,8.800914937649878,12.666118967533112,9.923864249861538
37.688966,127.09329,12.4,5.4,65.0,POINT (127.09329 37.688966),292.39996,340.95377,210.25385,8.689046521429875,12.769298666715622,9.876192298344037
37.453302,127.095048,12.6,5.7,65.0,POINT (127.095048 37.453302),283.18845,333.5654,216.67694,8.872194965245939,12.96527544260025,10.063591564192206
